,id,authors,title,tags,doc_type,publisher,venue_name,venue_ID,references
132,21456,"Michel Abdalla,Jill-Jênn Vie",Leakage-Resilient spatial encryption,"Multiple encryption,Key distribution,Symmetric-key algorithm,Computer security,Deterministic encryption,Attribute-based encryption,Encryption,Theoretical computer science,40-bit encryption,Probabilistic encryption,Mathematics",Conference,"Springer, Berlin, Heidelberg",International Conference on Progress in Cryptology,2759168861.0,1970187925.0
133,21456,"Michel Abdalla,Jill-Jênn Vie",Leakage-Resilient spatial encryption,"Multiple encryption,Key distribution,Symmetric-key algorithm,Computer security,Deterministic encryption,Attribute-based encryption,Encryption,Theoretical computer science,40-bit encryption,Probabilistic encryption,Mathematics",Conference,"Springer, Berlin, Heidelberg",International Conference on Progress in Cryptology,2759168861.0,1987129710.0
134,21456,"Michel Abdalla,Jill-Jênn Vie",Leakage-Resilient spatial encryption,"Multiple encryption,Key distribution,Symmetric-key algorithm,Computer security,Deterministic encryption,Attribute-based encryption,Encryption,Theoretical computer science,40-bit encryption,Probabilistic encryption,Mathematics",Conference,"Springer, Berlin, Heidelberg",International Conference on Progress in Cryptology,2759168861.0,2000142885.0
135,21456,"Michel Abdalla,Jill-Jênn Vie",Leakage-Resilient spatial encryption,"Multiple encryption,Key distribution,Symmetric-key algorithm,Computer security,Deterministic encryption,Attribute-based encryption,Encryption,Theoretical computer science,40-bit encryption,Probabilistic encryption,Mathematics",Conference,"Springer, Berlin, Heidelberg",International Conference on Progress in Cryptology,2759168861.0,2009943525.0
136,21456,"Michel Abdalla,Jill-Jênn Vie",Leakage-Resilient spatial encryption,"Multiple encryption,Key distribution,Symmetric-key algorithm,Computer security,Deterministic encryption,Attribute-based encryption,Encryption,Theoretical computer science,40-bit encryption,Probabilistic encryption,Mathematics",Conference,"Springer, Berlin, Heidelberg",International Conference on Progress in Cryptology,2759168861.0,2138177838.0
137,21456,"Michel Abdalla,Jill-Jênn Vie",Leakage-Resilient spatial encryption,"Multiple encryption,Key distribution,Symmetric-key algorithm,Computer security,Deterministic encryption,Attribute-based encryption,Encryption,Theoretical computer science,40-bit encryption,Probabilistic encryption,Mathematics",Conference,"Springer, Berlin, Heidelberg",International Conference on Progress in Cryptology,2759168861.0,2138669153.0
138,21456,"Michel Abdalla,Jill-Jênn Vie",Leakage-Resilient spatial encryption,"Multiple encryption,Key distribution,Symmetric-key algorithm,Computer security,Deterministic encryption,Attribute-based encryption,Encryption,Theoretical computer science,40-bit encryption,Probabilistic encryption,Mathematics",Conference,"Springer, Berlin, Heidelberg",International Conference on Progress in Cryptology,2759168861.0,2147436724.0
139,21805,"Mark Burgess,Alva L. Couch",On system rollback and totalized fields: An algebraic approach to system change,"Division by zero,Change management,Confusion,Algebraic number,Computer science,Theoretical computer science,Operator (computer programming),Rollback,Theory of computation,Computation",Journal,North-Holland,The Journal of Logic and Algebraic Programming,70478294.0,33910554.0
140,21805,"Mark Burgess,Alva L. Couch",On system rollback and totalized fields: An algebraic approach to system change,"Division by zero,Change management,Confusion,Algebraic number,Computer science,Theoretical computer science,Operator (computer programming),Rollback,Theory of computation,Computation",Journal,North-Holland,The Journal of Logic and Algebraic Programming,70478294.0,55862950.0
141,21805,"Mark Burgess,Alva L. Couch",On system rollback and totalized fields: An algebraic approach to system change,"Division by zero,Change management,Confusion,Algebraic number,Computer science,Theoretical computer science,Operator (computer programming),Rollback,Theory of computation,Computation",Journal,North-Holland,The Journal of Logic and Algebraic Programming,70478294.0,64514683.0
142,21805,"Mark Burgess,Alva L. Couch",On system rollback and totalized fields: An algebraic approach to system change,"Division by zero,Change management,Confusion,Algebraic number,Computer science,Theoretical computer science,Operator (computer programming),Rollback,Theory of computation,Computation",Journal,North-Holland,The Journal of Logic and Algebraic Programming,70478294.0,203188803.0
143,21805,"Mark Burgess,Alva L. Couch",On system rollback and totalized fields: An algebraic approach to system change,"Division by zero,Change management,Confusion,Algebraic number,Computer science,Theoretical computer science,Operator (computer programming),Rollback,Theory of computation,Computation",Journal,North-Holland,The Journal of Logic and Algebraic Programming,70478294.0,1573833643.0
144,21805,"Mark Burgess,Alva L. Couch",On system rollback and totalized fields: An algebraic approach to system change,"Division by zero,Change management,Confusion,Algebraic number,Computer science,Theoretical computer science,Operator (computer programming),Rollback,Theory of computation,Computation",Journal,North-Holland,The Journal of Logic and Algebraic Programming,70478294.0,1594183216.0
145,21805,"Mark Burgess,Alva L. Couch",On system rollback and totalized fields: An algebraic approach to system change,"Division by zero,Change management,Confusion,Algebraic number,Computer science,Theoretical computer science,Operator (computer programming),Rollback,Theory of computation,Computation",Journal,North-Holland,The Journal of Logic and Algebraic Programming,70478294.0,1973798924.0
146,21805,"Mark Burgess,Alva L. Couch",On system rollback and totalized fields: An algebraic approach to system change,"Division by zero,Change management,Confusion,Algebraic number,Computer science,Theoretical computer science,Operator (computer programming),Rollback,Theory of computation,Computation",Journal,North-Holland,The Journal of Logic and Algebraic Programming,70478294.0,2010439775.0
147,21805,"Mark Burgess,Alva L. Couch",On system rollback and totalized fields: An algebraic approach to system change,"Division by zero,Change management,Confusion,Algebraic number,Computer science,Theoretical computer science,Operator (computer programming),Rollback,Theory of computation,Computation",Journal,North-Holland,The Journal of Logic and Algebraic Programming,70478294.0,2017838136.0
148,21805,"Mark Burgess,Alva L. Couch",On system rollback and totalized fields: An algebraic approach to system change,"Division by zero,Change management,Confusion,Algebraic number,Computer science,Theoretical computer science,Operator (computer programming),Rollback,Theory of computation,Computation",Journal,North-Holland,The Journal of Logic and Algebraic Programming,70478294.0,2031122103.0
149,21805,"Mark Burgess,Alva L. Couch",On system rollback and totalized fields: An algebraic approach to system change,"Division by zero,Change management,Confusion,Algebraic number,Computer science,Theoretical computer science,Operator (computer programming),Rollback,Theory of computation,Computation",Journal,North-Holland,The Journal of Logic and Algebraic Programming,70478294.0,2032008460.0
150,21805,"Mark Burgess,Alva L. Couch",On system rollback and totalized fields: An algebraic approach to system change,"Division by zero,Change management,Confusion,Algebraic number,Computer science,Theoretical computer science,Operator (computer programming),Rollback,Theory of computation,Computation",Journal,North-Holland,The Journal of Logic and Algebraic Programming,70478294.0,2041404167.0
151,21805,"Mark Burgess,Alva L. Couch",On system rollback and totalized fields: An algebraic approach to system change,"Division by zero,Change management,Confusion,Algebraic number,Computer science,Theoretical computer science,Operator (computer programming),Rollback,Theory of computation,Computation",Journal,North-Holland,The Journal of Logic and Algebraic Programming,70478294.0,2068092015.0
152,21805,"Mark Burgess,Alva L. Couch",On system rollback and totalized fields: An algebraic approach to system change,"Division by zero,Change management,Confusion,Algebraic number,Computer science,Theoretical computer science,Operator (computer programming),Rollback,Theory of computation,Computation",Journal,North-Holland,The Journal of Logic and Algebraic Programming,70478294.0,2099937335.0
153,21805,"Mark Burgess,Alva L. Couch",On system rollback and totalized fields: An algebraic approach to system change,"Division by zero,Change management,Confusion,Algebraic number,Computer science,Theoretical computer science,Operator (computer programming),Rollback,Theory of computation,Computation",Journal,North-Holland,The Journal of Logic and Algebraic Programming,70478294.0,2111829945.0
154,21805,"Mark Burgess,Alva L. Couch",On system rollback and totalized fields: An algebraic approach to system change,"Division by zero,Change management,Confusion,Algebraic number,Computer science,Theoretical computer science,Operator (computer programming),Rollback,Theory of computation,Computation",Journal,North-Holland,The Journal of Logic and Algebraic Programming,70478294.0,2119337781.0
155,21805,"Mark Burgess,Alva L. Couch",On system rollback and totalized fields: An algebraic approach to system change,"Division by zero,Change management,Confusion,Algebraic number,Computer science,Theoretical computer science,Operator (computer programming),Rollback,Theory of computation,Computation",Journal,North-Holland,The Journal of Logic and Algebraic Programming,70478294.0,2157772625.0
156,21805,"Mark Burgess,Alva L. Couch",On system rollback and totalized fields: An algebraic approach to system change,"Division by zero,Change management,Confusion,Algebraic number,Computer science,Theoretical computer science,Operator (computer programming),Rollback,Theory of computation,Computation",Journal,North-Holland,The Journal of Logic and Algebraic Programming,70478294.0,2331953749.0
157,21805,"Mark Burgess,Alva L. Couch",On system rollback and totalized fields: An algebraic approach to system change,"Division by zero,Change management,Confusion,Algebraic number,Computer science,Theoretical computer science,Operator (computer programming),Rollback,Theory of computation,Computation",Journal,North-Holland,The Journal of Logic and Algebraic Programming,70478294.0,2912934143.0
158,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,1747798576.0
159,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,1999345637.0
160,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2013809387.0
161,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2045340002.0
162,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2050883504.0
163,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2056898645.0
164,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2065702910.0
165,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2083175946.0
166,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2102074241.0
167,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2109327803.0
168,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2112783609.0
169,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2120361304.0
170,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2124937264.0
171,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2129066856.0
172,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2133340731.0
173,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2144317357.0
174,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2149097927.0
175,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2151337118.0
176,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2160135458.0
177,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2164436983.0
178,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2171030481.0
179,21951,"Martine Collard,Ricardo Martínez",Extracted knowledge interpretation in mining biological data: A survey,"Biological data,Data mining,Computer science,Microarray analysis techniques,Knowledge extraction,Artificial intelligence,Machine learning",Conference,,Research Challenges in Information Science,1130566378.0,2264517076.0
180,24270,"Yosuke Furukawa,Yusuke Kamoi,Tatsuya Sato,Tomohiro Takagi",Context Dependent Automatic Textile Image Annotation Using Networked Knowledge,"Ontology (information science),Automatic image annotation,Information retrieval,Computer science,Image retrieval",Journal,Fuji Technology Press Ltd.,Journal of Advanced Computational Intelligence and Intelligent Informatics,4511983.0,157653976.0
181,24270,"Yosuke Furukawa,Yusuke Kamoi,Tatsuya Sato,Tomohiro Takagi",Context Dependent Automatic Textile Image Annotation Using Networked Knowledge,"Ontology (information science),Automatic image annotation,Information retrieval,Computer science,Image retrieval",Journal,Fuji Technology Press Ltd.,Journal of Advanced Computational Intelligence and Intelligent Informatics,4511983.0,1666447063.0
182,24270,"Yosuke Furukawa,Yusuke Kamoi,Tatsuya Sato,Tomohiro Takagi",Context Dependent Automatic Textile Image Annotation Using Networked Knowledge,"Ontology (information science),Automatic image annotation,Information retrieval,Computer science,Image retrieval",Journal,Fuji Technology Press Ltd.,Journal of Advanced Computational Intelligence and Intelligent Informatics,4511983.0,2020842694.0
183,24270,"Yosuke Furukawa,Yusuke Kamoi,Tatsuya Sato,Tomohiro Takagi",Context Dependent Automatic Textile Image Annotation Using Networked Knowledge,"Ontology (information science),Automatic image annotation,Information retrieval,Computer science,Image retrieval",Journal,Fuji Technology Press Ltd.,Journal of Advanced Computational Intelligence and Intelligent Informatics,4511983.0,2039735230.0
184,24270,"Yosuke Furukawa,Yusuke Kamoi,Tatsuya Sato,Tomohiro Takagi",Context Dependent Automatic Textile Image Annotation Using Networked Knowledge,"Ontology (information science),Automatic image annotation,Information retrieval,Computer science,Image retrieval",Journal,Fuji Technology Press Ltd.,Journal of Advanced Computational Intelligence and Intelligent Informatics,4511983.0,2101902057.0
185,24270,"Yosuke Furukawa,Yusuke Kamoi,Tatsuya Sato,Tomohiro Takagi",Context Dependent Automatic Textile Image Annotation Using Networked Knowledge,"Ontology (information science),Automatic image annotation,Information retrieval,Computer science,Image retrieval",Journal,Fuji Technology Press Ltd.,Journal of Advanced Computational Intelligence and Intelligent Informatics,4511983.0,2123241287.0
186,24270,"Yosuke Furukawa,Yusuke Kamoi,Tatsuya Sato,Tomohiro Takagi",Context Dependent Automatic Textile Image Annotation Using Networked Knowledge,"Ontology (information science),Automatic image annotation,Information retrieval,Computer science,Image retrieval",Journal,Fuji Technology Press Ltd.,Journal of Advanced Computational Intelligence and Intelligent Informatics,4511983.0,2125029393.0
187,24270,"Yosuke Furukawa,Yusuke Kamoi,Tatsuya Sato,Tomohiro Takagi",Context Dependent Automatic Textile Image Annotation Using Networked Knowledge,"Ontology (information science),Automatic image annotation,Information retrieval,Computer science,Image retrieval",Journal,Fuji Technology Press Ltd.,Journal of Advanced Computational Intelligence and Intelligent Informatics,4511983.0,2125101937.0
188,24270,"Yosuke Furukawa,Yusuke Kamoi,Tatsuya Sato,Tomohiro Takagi",Context Dependent Automatic Textile Image Annotation Using Networked Knowledge,"Ontology (information science),Automatic image annotation,Information retrieval,Computer science,Image retrieval",Journal,Fuji Technology Press Ltd.,Journal of Advanced Computational Intelligence and Intelligent Informatics,4511983.0,2129758682.0
189,24270,"Yosuke Furukawa,Yusuke Kamoi,Tatsuya Sato,Tomohiro Takagi",Context Dependent Automatic Textile Image Annotation Using Networked Knowledge,"Ontology (information science),Automatic image annotation,Information retrieval,Computer science,Image retrieval",Journal,Fuji Technology Press Ltd.,Journal of Advanced Computational Intelligence and Intelligent Informatics,4511983.0,2133598579.0
190,24270,"Yosuke Furukawa,Yusuke Kamoi,Tatsuya Sato,Tomohiro Takagi",Context Dependent Automatic Textile Image Annotation Using Networked Knowledge,"Ontology (information science),Automatic image annotation,Information retrieval,Computer science,Image retrieval",Journal,Fuji Technology Press Ltd.,Journal of Advanced Computational Intelligence and Intelligent Informatics,4511983.0,2138415649.0
191,24781,Dirk De Maeyer,Setting up an Effective Information Security Awareness Programme,"Security awareness,Computer science,Knowledge management,Information security,Information security awareness,Field research",Journal,Vieweg,Innovations in Systems and Software Engineering,151239915.0,
192,27301,"Alexei Novikov,Martin Hamilton",FTP Mirror Tracker: A Few Steps Towards URN,"Resolver,File Transfer Protocol,End user,Computer science,Software,Web cache,Database,Operating system,Perl",Conference,USENIX Association,USENIX Large Installation Systems Administration Conference,1161835747.0,1511704096.0
193,27301,"Alexei Novikov,Martin Hamilton",FTP Mirror Tracker: A Few Steps Towards URN,"Resolver,File Transfer Protocol,End user,Computer science,Software,Web cache,Database,Operating system,Perl",Conference,USENIX Association,USENIX Large Installation Systems Administration Conference,1161835747.0,1952358266.0
194,27301,"Alexei Novikov,Martin Hamilton",FTP Mirror Tracker: A Few Steps Towards URN,"Resolver,File Transfer Protocol,End user,Computer science,Software,Web cache,Database,Operating system,Perl",Conference,USENIX Association,USENIX Large Installation Systems Administration Conference,1161835747.0,2916302273.0
195,29332,Jin-Kao Hao,A Clausal Genetic Representation and its Evolutionary Procedures for Satisfiability Problems,"Interactive evolutionary computation,Genetic operator,Mathematical optimization,Evolutionary algorithm,Computer science,Boolean satisfiability problem,Fitness approximation,Genetic representation,Local search (optimization),Evolutionary programming",Conference,"Springer, Vienna",International Conference on Adaptive and Natural Computing Algorithms,1131576334.0,4983232.0
196,29332,Jin-Kao Hao,A Clausal Genetic Representation and its Evolutionary Procedures for Satisfiability Problems,"Interactive evolutionary computation,Genetic operator,Mathematical optimization,Evolutionary algorithm,Computer science,Boolean satisfiability problem,Fitness approximation,Genetic representation,Local search (optimization),Evolutionary programming",Conference,"Springer, Vienna",International Conference on Adaptive and Natural Computing Algorithms,1131576334.0,16999496.0
197,29332,Jin-Kao Hao,A Clausal Genetic Representation and its Evolutionary Procedures for Satisfiability Problems,"Interactive evolutionary computation,Genetic operator,Mathematical optimization,Evolutionary algorithm,Computer science,Boolean satisfiability problem,Fitness approximation,Genetic representation,Local search (optimization),Evolutionary programming",Conference,"Springer, Vienna",International Conference on Adaptive and Natural Computing Algorithms,1131576334.0,179371431.0
198,29332,Jin-Kao Hao,A Clausal Genetic Representation and its Evolutionary Procedures for Satisfiability Problems,"Interactive evolutionary computation,Genetic operator,Mathematical optimization,Evolutionary algorithm,Computer science,Boolean satisfiability problem,Fitness approximation,Genetic representation,Local search (optimization),Evolutionary programming",Conference,"Springer, Vienna",International Conference on Adaptive and Natural Computing Algorithms,1131576334.0,1661761688.0
199,29332,Jin-Kao Hao,A Clausal Genetic Representation and its Evolutionary Procedures for Satisfiability Problems,"Interactive evolutionary computation,Genetic operator,Mathematical optimization,Evolutionary algorithm,Computer science,Boolean satisfiability problem,Fitness approximation,Genetic representation,Local search (optimization),Evolutionary programming",Conference,"Springer, Vienna",International Conference on Adaptive and Natural Computing Algorithms,1131576334.0,1667614912.0
200,29332,Jin-Kao Hao,A Clausal Genetic Representation and its Evolutionary Procedures for Satisfiability Problems,"Interactive evolutionary computation,Genetic operator,Mathematical optimization,Evolutionary algorithm,Computer science,Boolean satisfiability problem,Fitness approximation,Genetic representation,Local search (optimization),Evolutionary programming",Conference,"Springer, Vienna",International Conference on Adaptive and Natural Computing Algorithms,1131576334.0,2087662271.0
201,29332,Jin-Kao Hao,A Clausal Genetic Representation and its Evolutionary Procedures for Satisfiability Problems,"Interactive evolutionary computation,Genetic operator,Mathematical optimization,Evolutionary algorithm,Computer science,Boolean satisfiability problem,Fitness approximation,Genetic representation,Local search (optimization),Evolutionary programming",Conference,"Springer, Vienna",International Conference on Adaptive and Natural Computing Algorithms,1131576334.0,2165372647.0
202,29332,Jin-Kao Hao,A Clausal Genetic Representation and its Evolutionary Procedures for Satisfiability Problems,"Interactive evolutionary computation,Genetic operator,Mathematical optimization,Evolutionary algorithm,Computer science,Boolean satisfiability problem,Fitness approximation,Genetic representation,Local search (optimization),Evolutionary programming",Conference,"Springer, Vienna",International Conference on Adaptive and Natural Computing Algorithms,1131576334.0,2398137523.0
203,29521,"Tegegne Marew,Doo-Hwan Bae",Using Classpects for Integrating Non-Functional and Functional Requirements.,"Interdependence,Graph,Functional requirement,Non functional,Systems engineering,Computer science,Functional specification,Software development,Non-functional requirement",Conference,IASTED,IASTED Conference on Software Engineering,2755873345.0,1552595334.0
204,29521,"Tegegne Marew,Doo-Hwan Bae",Using Classpects for Integrating Non-Functional and Functional Requirements.,"Interdependence,Graph,Functional requirement,Non functional,Systems engineering,Computer science,Functional specification,Software development,Non-functional requirement",Conference,IASTED,IASTED Conference on Software Engineering,2755873345.0,2040348150.0
205,29521,"Tegegne Marew,Doo-Hwan Bae",Using Classpects for Integrating Non-Functional and Functional Requirements.,"Interdependence,Graph,Functional requirement,Non functional,Systems engineering,Computer science,Functional specification,Software development,Non-functional requirement",Conference,IASTED,IASTED Conference on Software Engineering,2755873345.0,2051028605.0
206,29521,"Tegegne Marew,Doo-Hwan Bae",Using Classpects for Integrating Non-Functional and Functional Requirements.,"Interdependence,Graph,Functional requirement,Non functional,Systems engineering,Computer science,Functional specification,Software development,Non-functional requirement",Conference,IASTED,IASTED Conference on Software Engineering,2755873345.0,2098209302.0
207,29521,"Tegegne Marew,Doo-Hwan Bae",Using Classpects for Integrating Non-Functional and Functional Requirements.,"Interdependence,Graph,Functional requirement,Non functional,Systems engineering,Computer science,Functional specification,Software development,Non-functional requirement",Conference,IASTED,IASTED Conference on Software Engineering,2755873345.0,2105539612.0
208,29521,"Tegegne Marew,Doo-Hwan Bae",Using Classpects for Integrating Non-Functional and Functional Requirements.,"Interdependence,Graph,Functional requirement,Non functional,Systems engineering,Computer science,Functional specification,Software development,Non-functional requirement",Conference,IASTED,IASTED Conference on Software Engineering,2755873345.0,2143259336.0
209,29521,"Tegegne Marew,Doo-Hwan Bae",Using Classpects for Integrating Non-Functional and Functional Requirements.,"Interdependence,Graph,Functional requirement,Non functional,Systems engineering,Computer science,Functional specification,Software development,Non-functional requirement",Conference,IASTED,IASTED Conference on Software Engineering,2755873345.0,2144634407.0
210,29521,"Tegegne Marew,Doo-Hwan Bae",Using Classpects for Integrating Non-Functional and Functional Requirements.,"Interdependence,Graph,Functional requirement,Non functional,Systems engineering,Computer science,Functional specification,Software development,Non-functional requirement",Conference,IASTED,IASTED Conference on Software Engineering,2755873345.0,2301605390.0
211,29841,Łukasz Kobyliński,Automatic Detection of Annotation Errors in Polish-Language Corpora,"Association rule discovery,Annotation,English language,Information retrieval,Computer science,Computational linguistics,Polish,Error detection and correction,Association rule learning",Conference,"Springer, Berlin, Heidelberg",Intelligent Information Systems,1140961231.0,1843515729.0
212,29841,Łukasz Kobyliński,Automatic Detection of Annotation Errors in Polish-Language Corpora,"Association rule discovery,Annotation,English language,Information retrieval,Computer science,Computational linguistics,Polish,Error detection and correction,Association rule learning",Conference,"Springer, Berlin, Heidelberg",Intelligent Information Systems,1140961231.0,2006873020.0
213,29841,Łukasz Kobyliński,Automatic Detection of Annotation Errors in Polish-Language Corpora,"Association rule discovery,Annotation,English language,Information retrieval,Computer science,Computational linguistics,Polish,Error detection and correction,Association rule learning",Conference,"Springer, Berlin, Heidelberg",Intelligent Information Systems,1140961231.0,2092592027.0
214,29841,Łukasz Kobyliński,Automatic Detection of Annotation Errors in Polish-Language Corpora,"Association rule discovery,Annotation,English language,Information retrieval,Computer science,Computational linguistics,Polish,Error detection and correction,Association rule learning",Conference,"Springer, Berlin, Heidelberg",Intelligent Information Systems,1140961231.0,2166559705.0
215,34988,"Aristides Dikos,Peter C. Nelson,Thomas M. Tirpak,Weihsin Wang",Optimization of high-mix printed circuit card assembly using genetic algorithms,"Genetic operator,Mathematical optimization,Problem domain,Printed circuit board,Chip,Operator (computer programming),Throughput,Computer hardware,Mathematics,Operations management,Genetic algorithm,Manufacturing process",Journal,Springer,Annals of Operations Research,57667410.0,99032621.0
216,34988,"Aristides Dikos,Peter C. Nelson,Thomas M. Tirpak,Weihsin Wang",Optimization of high-mix printed circuit card assembly using genetic algorithms,"Genetic operator,Mathematical optimization,Problem domain,Printed circuit board,Chip,Operator (computer programming),Throughput,Computer hardware,Mathematics,Operations management,Genetic algorithm,Manufacturing process",Journal,Springer,Annals of Operations Research,57667410.0,1505680060.0
217,34988,"Aristides Dikos,Peter C. Nelson,Thomas M. Tirpak,Weihsin Wang",Optimization of high-mix printed circuit card assembly using genetic algorithms,"Genetic operator,Mathematical optimization,Problem domain,Printed circuit board,Chip,Operator (computer programming),Throughput,Computer hardware,Mathematics,Operations management,Genetic algorithm,Manufacturing process",Journal,Springer,Annals of Operations Research,57667410.0,1516301787.0
218,34988,"Aristides Dikos,Peter C. Nelson,Thomas M. Tirpak,Weihsin Wang",Optimization of high-mix printed circuit card assembly using genetic algorithms,"Genetic operator,Mathematical optimization,Problem domain,Printed circuit board,Chip,Operator (computer programming),Throughput,Computer hardware,Mathematics,Operations management,Genetic algorithm,Manufacturing process",Journal,Springer,Annals of Operations Research,57667410.0,2086917808.0
219,34988,"Aristides Dikos,Peter C. Nelson,Thomas M. Tirpak,Weihsin Wang",Optimization of high-mix printed circuit card assembly using genetic algorithms,"Genetic operator,Mathematical optimization,Problem domain,Printed circuit board,Chip,Operator (computer programming),Throughput,Computer hardware,Mathematics,Operations management,Genetic algorithm,Manufacturing process",Journal,Springer,Annals of Operations Research,57667410.0,2142796587.0
220,35048,"Harald Weinreich,Hartmut Obendorf,Winfried Lamersdorf",HyperScout: Linkvorschau im World Wide Web.,"Web Accessibility Initiative,World Wide Web,Computer science",Conference,,International Conference on Optoelectronics and Microelectronics,2755769630.0,1982896842.0
221,37090,"Paul V. Mockapetris,Michael Lyle,David J. Farber",On the Design of Local Network Interfaces.,"Computer science,Computer network,Network simulation,Network architecture,Local area network,Split tunneling,Network interface,Intelligent computer network",Conference,,IFIP Congress,2755927266.0,
222,38130,Ted H. Szymanski,On the Universality of Multistage Interconnection Networks.,"Computer science,Parallel computing,Multistage interconnection networks,Universality (philosophy),Distributed computing",Conference,,International Conference on Parallel Processing,1155899826.0,
